                                                                20.09.2022 09:21
________________________________________________________________________________



Curve Name:
  !$PHBH p09
Curve Values:
          Index             Ts          Value
                          [°C]        [Wg^-1]
            272       -50,0009     -0,0385089
            273       -50,0009     -0,0385233
            274       -50,0009     -0,0385074
            275       -50,0009     -0,0381381
            276       -50,0009      -0,037553
            277       -50,0009     -0,0379721
            278       -50,0009      -0,037882
            279       -50,0008     -0,0368118
            280       -50,0009     -0,0376307
            281       -50,0009     -0,0380304
            282       -50,0009     -0,0380523
            283       -50,0009     -0,0374357
            284       -50,0009      -0,037624
            285       -50,0009     -0,0378336
            286       -50,0009     -0,0377497
            287       -50,0009     -0,0372412
            288       -50,0009     -0,0371238
            289       -50,0009     -0,0375527
            290       -50,0009     -0,0374974
            291       -50,0009     -0,0375289
            292       -50,0009     -0,0374874
            293       -50,0009     -0,0373641
            294       -50,0009     -0,0375867
            295       -50,0009     -0,0378957
            296       -50,0009     -0,0382933
            297       -50,0009      -0,038709
            298       -50,0009     -0,0388647
            299       -50,0009     -0,0387152
            300       -50,0009     -0,0387866
            301       -50,0009     -0,0388625
            302       -50,0009      -0,038552
            303       -50,0009     -0,0375968
            304       -50,0008     -0,0368105
            305       -50,0009     -0,0392086
            306       -50,0009     -0,0393531
            307       -50,0009     -0,0391291
            308       -50,0009     -0,0389155
            309       -50,0009     -0,0384669
            310       -50,0009     -0,0379843
            311       -50,0009     -0,0385849
            312       -50,0009     -0,0391487
            313       -50,0009     -0,0381219
            314       -50,0009     -0,0375727
            315       -50,0009     -0,0380073
            316       -50,0009     -0,0386028
            317       -50,0009     -0,0396549
            318       -50,0009     -0,0386508
            319       -50,0009     -0,0377891
            320       -50,0009     -0,0376403
            321       -50,0009     -0,0378308
            322       -50,0009     -0,0378631
            323       -50,0009     -0,0373251
            324       -50,0008     -0,0364179
            325       -50,0009     -0,0371588
            326       -50,0009     -0,0374804
            327       -50,0009     -0,0380092
            328       -50,0009     -0,0378212
            329       -50,0009     -0,0375286
            330       -50,0009     -0,0376697
            331       -50,0009     -0,0380949
            332       -50,0009     -0,0375968
            333       -50,0009     -0,0372749
            334       -50,0009     -0,0371057
            335       -50,0009     -0,0371543
            336       -50,0009     -0,0374329
            337       -50,0009     -0,0374047
            338       -50,0009     -0,0376387
            339       -50,0009     -0,0381456
            340       -50,0009     -0,0381554
            341       -50,0009     -0,0389904
            342       -50,0009       -0,03823
            343       -50,0009     -0,0383322
            344       -50,0009     -0,0377731
            345       -50,0009     -0,0375868
            346       -50,0009      -0,038464
            347       -50,0009     -0,0384491
            348       -50,0009     -0,0380361
            349       -50,0009     -0,0380547
            350       -50,0009      -0,037619
            351       -50,0009     -0,0373802
            352       -50,0009     -0,0374051
            353       -50,0009     -0,0372227
            354       -50,0009     -0,0371055
            355       -50,0009     -0,0374466
            356       -50,0009     -0,0378178
            357       -50,0009     -0,0381842
            358       -50,0009     -0,0383011
            359       -50,0009     -0,0381159
            360       -50,0009     -0,0386935
            361       -50,0009       -0,03899
            362       -50,0009     -0,0379762
            363       -50,0009     -0,0378658
            364       -50,0009     -0,0376889
            365       -50,0009     -0,0375088
            366       -50,0009     -0,0377036
            367       -50,0009     -0,0374597
            368       -50,0009     -0,0381202
            369       -50,0009     -0,0389125
            370       -50,0009     -0,0377427
            371       -50,0008      -0,036833
            372       -50,0009     -0,0375868
            373       -50,0009     -0,0387565
            374       -50,0009     -0,0384056
            375       -50,0009     -0,0376355
            376       -50,0009      -0,037521
            377       -50,0009     -0,0382106
            378       -50,0009     -0,0381719
            379       -50,0009     -0,0384544
            380       -50,0009     -0,0375699
            381       -50,0008     -0,0364955
            382       -50,0009     -0,0378279
            383       -50,0009     -0,0385248
            384       -50,0009     -0,0379967
            385       -50,0009     -0,0378207
            386       -50,0009       -0,03749
            387       -50,0009     -0,0374073
            388       -50,0009     -0,0371329
            389       -50,0009     -0,0371969
            390       -50,0009     -0,0378012
            391       -50,0009      -0,037374
            392       -50,0009     -0,0378585
            393       -50,0009     -0,0385225
            394       -50,0009     -0,0373915
            395       -50,0009     -0,0371866
            396       -50,0009     -0,0374664
            397       -50,0009     -0,0378194
            398       -50,0009     -0,0376247
            399       -50,0009     -0,0375567
            400       -50,0009     -0,0376175
            401       -50,0009     -0,0376453
            402       -50,0009     -0,0374812
            403       -50,0009     -0,0372428
            404       -50,0009     -0,0371876
            405       -50,0009     -0,0373105
            406       -50,0008     -0,0368836
            407       -50,0009     -0,0374552
            408       -50,0009      -0,037611
            409       -50,0009     -0,0372081
            410       -50,0009     -0,0371431
            411       -50,0009     -0,0373683
            412       -50,0009     -0,0377061
            413       -50,0009     -0,0379852
            414       -50,0009      -0,037974
            415       -50,0009     -0,0371354
            416       -50,0009     -0,0377835
            417       -50,0009     -0,0383354
            418       -50,0008     -0,0366479
            419       -50,0009     -0,0378436
            420       -50,0009     -0,0379345
            421       -50,0009     -0,0379443
            422       -50,0009     -0,0380515
            423       -50,0009     -0,0376094
            424       -50,0009      -0,037278
            425       -50,0009     -0,0374292
            426       -50,0009     -0,0378952
            427       -50,0009     -0,0380706
            428       -50,0009     -0,0376011
            429       -50,0009     -0,0373797
            430       -50,0009     -0,0372713
            431       -50,0009     -0,0382265
            432       -50,0009     -0,0381599
            433       -50,0009     -0,0381887
            434       -50,0009      -0,038285
            435       -50,0009     -0,0373685
            436       -50,0009     -0,0374126
            437       -50,0009     -0,0376384
            438       -50,0009     -0,0376616
            439       -50,0009     -0,0377526
            440       -50,0009     -0,0379898
            441       -50,0009     -0,0384259
            442       -50,0009     -0,0389872
            443       -50,0009     -0,0377786
            444       -50,0009      -0,037691
            445       -50,0009     -0,0384685
            446       -50,0009     -0,0386757
            447       -50,0009      -0,037896
            448       -50,0009     -0,0373892
            449       -50,0009     -0,0381981
            450       -50,0009     -0,0392996
            451       -50,0009      -0,038208
            452       -50,0009     -0,0377404
            453       -50,0009     -0,0381172
            454       -50,0009     -0,0389357
            455       -50,0009     -0,0391109
            456       -50,0009     -0,0383167
            457       -50,0009     -0,0382936
            458       -50,0009      -0,037818
            459       -50,0009     -0,0382858
            460       -50,0009     -0,0391238
            461       -50,0009     -0,0389436
            462       -50,0009     -0,0371158
            463       -50,0009     -0,0376421
            464       -50,0009     -0,0380466
            465       -50,0009     -0,0379918
            466       -50,0009     -0,0385973
            467       -50,0009     -0,0379606
            468       -50,0009     -0,0379833
            469       -50,0009     -0,0378135
            470       -50,0008     -0,0369458
            471       -50,0008     -0,0359462
            472       -50,0008      -0,036583
            473       -50,0008     -0,0369436
            474       -50,0009     -0,0371116
            475       -50,0009     -0,0378951
            476       -50,0009     -0,0375573
            477       -50,0009     -0,0373236
            478       -50,0009     -0,0372457
            479       -50,0009     -0,0372717
            480       -50,0009     -0,0377786
            481       -50,0009     -0,0376128
            482       -50,0009     -0,0376491
            483       -50,0009     -0,0373493
            484       -50,0009     -0,0372129
            485       -50,0009     -0,0371401
            486       -50,0008      -0,036498
            487       -50,0008     -0,0364916
            488       -50,0009     -0,0373298
            489       -50,0008      -0,036779
            490       -50,0009     -0,0371479
            491       -50,0009     -0,0385184
            492       -50,0009     -0,0379923
            493       -50,0009     -0,0377634
            494       -50,0009     -0,0377451
            495       -50,0009     -0,0371149
            496       -50,0009     -0,0377387
            497       -50,0009     -0,0371734
            498       -50,0008     -0,0366227
            499       -50,0008     -0,0364913
            500       -50,0008     -0,0366668
            501       -50,0009     -0,0370809
            502       -50,0009     -0,0372818
            503       -50,0009     -0,0381286
            504       -50,0009     -0,0388758
            505       -50,0009     -0,0383284
            506       -50,0009     -0,0376327
            507       -50,0009     -0,0371929
            508       -50,0009     -0,0377192
            509       -50,0009     -0,0373634
            510       -50,0008     -0,0366377
            511       -50,0008     -0,0366731
            512       -50,0008     -0,0369697
            513       -50,0009     -0,0371631
            514       -50,0009     -0,0372309
            515       -50,0009     -0,0372709
            516       -50,0009     -0,0371152
            517       -50,0009     -0,0376027
            518       -50,0009      -0,037705
            519       -50,0009      -0,038207
            520       -50,0009     -0,0376025
            521       -50,0009     -0,0375491
            522       -50,0009     -0,0375747
            523       -50,0009     -0,0375832
            524       -50,0009     -0,0371154
            525       -50,0009     -0,0375312
            526       -50,0009     -0,0374923
            527       -50,0009     -0,0373754
            528       -50,0009     -0,0374533
            529       -50,0009     -0,0379018
            530       -50,0009     -0,0381635
            531       -50,0009     -0,0380255
            532       -50,0009     -0,0378645
            533       -50,0009     -0,0377552
            534       -50,0009     -0,0376563
            535       -50,0009     -0,0376095
            536       -50,0009     -0,0373364
            537       -50,0009     -0,0371316
            538       -50,0009     -0,0376782
            539       -50,0009     -0,0381005
            540       -50,0009     -0,0385184
            541       -50,0009     -0,0376803
            542       -50,0009     -0,0376074
            543       -50,0009     -0,0375308
            544       -50,0008     -0,0370374
            545       -50,0008     -0,0367646
            546       -50,0009     -0,0372813
            547       -50,0009     -0,0378391
            548       -50,0009     -0,0375051
            549       -50,0008     -0,0370309
            550       -50,0008     -0,0369061
            551       -50,0009     -0,0371608
            552       -50,0009     -0,0379735
            553       -50,0009     -0,0375642
            554       -50,0009     -0,0372864
            555       -50,0009     -0,0375481
            556       -50,0009     -0,0382065
            557       -50,0008     -0,0368813
            558       -50,0008     -0,0363942
            559       -50,0008     -0,0368573
            560       -50,0009     -0,0371154
            561       -50,0008     -0,0368488
            562       -50,0008     -0,0367379
            563       -50,0008     -0,0367907
            564       -50,0008     -0,0369122
            565       -50,0009     -0,0371344
            566       -50,0009     -0,0376266
            567       -50,0009      -0,038042
            568       -50,0009     -0,0375048
            569       -50,0008     -0,0369395
            570       -50,0008     -0,0369346
            571       -50,0008     -0,0368359
            572       -50,0009     -0,0372709
            573       -50,0009     -0,0373487
            574       -50,0009     -0,0377188
            575       -50,0009     -0,0372395
            576       -50,0008     -0,0370102
            577       -50,0008     -0,0369471
            578       -50,0009     -0,0371694
            579       -50,0009     -0,0376149
            580       -50,0009     -0,0373475
            581       -50,0009     -0,0374592
            582       -50,0009     -0,0375405
            583       -50,0009     -0,0375972
            584       -50,0009     -0,0375814
            585       -50,0009     -0,0380489
            586       -50,0009     -0,0378604
            587       -50,0009     -0,0372545
            588       -50,0008     -0,0365674
            589       -50,0009     -0,0374836
            590       -50,0009     -0,0370696
            591       -50,0008     -0,0365178
            592       -50,0008     -0,0358661
            593       -50,0008     -0,0368082
            594       -50,0009     -0,0374011
            595       -50,0009     -0,0374778
            596       -50,0008     -0,0367237
            597       -50,0009     -0,0377469
            598        -50,001     -0,0457573
            599       -50,0014     -0,0593764
            600       -50,0016     -0,0694496
            601       -49,9179     -0,0548584
            602       -49,8341     -0,0348468
            603       -49,7504     -0,0165111
            604       -49,6667    -0,00178321
            605       -49,5833     0,00336274
            606       -49,4998     0,00668212
            607       -49,4165     0,00823625
            608       -49,3332     0,00657916
            609       -49,2499     0,00387885
            610       -49,1666    0,000896761
            611       -49,0834    -0,00339188
            612       -49,0002    -0,00884377
            613        -48,917     -0,0145251
            614       -48,8338     -0,0183946
            615       -48,7505     -0,0226034
            616       -48,6673     -0,0273561
            617       -48,5841     -0,0304389
            618       -48,5008     -0,0342103
            619       -48,4176     -0,0377062
            620       -48,3343     -0,0406286
            621       -48,2511     -0,0433877
            622       -48,1678     -0,0462671
            623       -48,0846     -0,0487722
            624       -48,0013      -0,051511
            625        -47,918     -0,0540053
            626       -47,8347     -0,0553604
            627       -47,7514     -0,0562641
            628       -47,6681     -0,0575969
            629       -47,5849     -0,0593022
            630       -47,5015     -0,0599443
            631       -47,4182     -0,0607019
            632       -47,3349     -0,0616625
            633       -47,2516     -0,0626102
            634       -47,1683      -0,063279
            635        -47,085     -0,0634454
            636       -47,0017     -0,0632645
            637       -46,9183     -0,0625921
            638        -46,835     -0,0640789
            639       -46,7517     -0,0651658
            640       -46,6684     -0,0656609
            641       -46,5851     -0,0663834
            642       -46,5018     -0,0653724
            643       -46,4184     -0,0652591
            644       -46,3351     -0,0655913
            645       -46,2518     -0,0656471
            646       -46,1684     -0,0654314
            647       -46,0851     -0,0652373
            648       -46,0018     -0,0651557
            649       -45,9185     -0,0654095
            650       -45,8351      -0,065526
            651       -45,7518     -0,0651551
            652       -45,6685     -0,0647777
            653       -45,5851     -0,0644299
            654       -45,5018     -0,0641044
            655       -45,4185      -0,063785
            656       -45,3351     -0,0633647
            657       -45,2518     -0,0628377
            658       -45,1685     -0,0631592
            659       -45,0851      -0,062839
            660       -45,0018     -0,0629604
            661       -44,9184     -0,0622303
            662       -44,8351     -0,0623458
            663       -44,7518      -0,062715
            664       -44,6685     -0,0622757
            665       -44,5851     -0,0623199
            666       -44,5018     -0,0621719
            667       -44,4185     -0,0619343
            668       -44,3351     -0,0610422
            669       -44,2518     -0,0606784
            670       -44,1685     -0,0607657
            671       -44,0851     -0,0609863
            672       -44,0018     -0,0604987
            673       -43,9185     -0,0602038
            674       -43,8351     -0,0593581
            675       -43,7518     -0,0590576
            676       -43,6684     -0,0588343
            677       -43,5851     -0,0587835
            678       -43,5018      -0,059114
            679       -43,4184     -0,0585569
            680       -43,3351     -0,0579541
            681       -43,2518     -0,0577369
            682       -43,1685     -0,0583611
            683       -43,0851     -0,0580304
            684       -43,0018     -0,0578984
            685       -42,9184      -0,057207
            686       -42,8351     -0,0571648
            687       -42,7518      -0,057025
            688       -42,6684     -0,0566901
            689       -42,5851     -0,0560447
            690       -42,5018     -0,0557136
            691       -42,4184     -0,0558259
            692       -42,3351     -0,0554691
            693       -42,2518     -0,0555069
            694       -42,1684     -0,0550299
            695       -42,0851     -0,0550539
            696       -42,0017     -0,0546456
            697       -41,9184     -0,0541865
            698       -41,8351     -0,0537502
            699       -41,7517     -0,0539343
            700       -41,6684     -0,0533193
            701       -41,5851     -0,0532661
            702       -41,5017     -0,0536553
            703       -41,4184     -0,0531382
            704       -41,3351     -0,0535195
            705       -41,2518     -0,0532275
            706       -41,1684     -0,0530375
            707       -41,0851     -0,0526967
            708       -41,0017     -0,0520238
            709       -40,9184     -0,0513912
            710        -40,835     -0,0508407
            711       -40,7517     -0,0511511
            712       -40,6684     -0,0511295
            713        -40,585     -0,0509635
            714       -40,5017     -0,0507999
            715       -40,4184      -0,050645
            716        -40,335     -0,0505045
            717       -40,2517      -0,050347
            718       -40,1684     -0,0505125
            719       -40,0851     -0,0505909
            720       -40,0017     -0,0502412
            721       -39,9184     -0,0500996
            722        -39,835     -0,0496809
            723       -39,7517     -0,0493843
            724       -39,6684     -0,0491805
            725        -39,585     -0,0486401
            726       -39,5017     -0,0483004
            727       -39,4184     -0,0487603
            728        -39,335     -0,0489435
            729       -39,2517     -0,0487592
            730       -39,1684     -0,0490809
            731       -39,0851     -0,0487727
            732       -39,0017     -0,0482882
            733       -38,9184     -0,0478779
            734        -38,835     -0,0478874
            735       -38,7517     -0,0473564
            736       -38,6684     -0,0473382
            737        -38,585     -0,0476343
            738       -38,5017     -0,0477123
            739       -38,4184     -0,0468916
            740        -38,335     -0,0462987
            741       -38,2517     -0,0462206
            742       -38,1684      -0,046264
            743        -38,085     -0,0461391
            744       -38,0017     -0,0462472
            745       -37,9184      -0,045962
            746        -37,835      -0,045678
            747       -37,7517      -0,044921
            748       -37,6684     -0,0453685
            749        -37,585     -0,0452812
            750       -37,5017     -0,0452301
            751       -37,4183     -0,0445902
            752        -37,335     -0,0445525
            753       -37,2517     -0,0445898
            754       -37,1684     -0,0447019
            755        -37,085     -0,0444083
            756       -37,0017     -0,0443163
            757       -36,9183     -0,0439483
            758        -36,835     -0,0435354
            759       -36,7517     -0,0439487
            760       -36,6683     -0,0435741
            761        -36,585     -0,0434465
            762       -36,5017     -0,0433622
            763       -36,4183     -0,0432848
            764        -36,335     -0,0432221
            765       -36,2517     -0,0432003
            766       -36,1683     -0,0432242
            767        -36,085     -0,0429038
            768       -36,0017      -0,042577
            769       -35,9183     -0,0425178
            770        -35,835     -0,0423882
            771       -35,7517     -0,0424862
            772       -35,6683     -0,0417223
            773        -35,585     -0,0416679
            774       -35,5017     -0,0419146
            775       -35,4183     -0,0419269
            776        -35,335     -0,0420057
            777       -35,2517     -0,0419143
